"Data Provider","The Paleobiology Database"
"Data Source","The Paleobiology Database"
"Data License","Creative Commons CC-BY"
"License URL","http://creativecommons.org/licenses/by/4.0/"
"Documentation URL","http://paleobiodb.org/data1.2/occs/list_doc.html"
"Data URL","http://paleobiodb.org/data1.2/occs/list.csv?datainfo&rowcount&base_name=Crinoidea&show=loc,paleoloc"
"Access Time","Sun 2017-10-22 23:02:44 GMT"
"Title","PBDB Data Service"
"Parameters:"
"","base_name","Crinoidea"
"","timerule","major"
"","taxon_status","all"
"","show","loc,paleoloc"
"Elapsed Time","0.712"
"Records Found","11872"
"Records Returned","11872"
"Records:"
"occurrence_no","record_type","reid_no","flags","collection_no","identified_name","identified_rank","identified_no","difference","accepted_name","accepted_rank","accepted_no","early_interval","late_interval","max_ma","min_ma","reference_no","cc","state","county","latlng_basis","latlng_precision","geogscale","geogcomments","paleomodel","paleolng","paleolat","geoplate"
"824082","occ","","","90822","Forthocrinus lepidus","species","32172","species not entered","Forthocrinus","genus","32172","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824083","occ","","","90822","Hydreionocrinus amplus","species","32198","species not entered","Hydreionocrinus","genus","32198","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824084","occ","","","90822","Lanecrinus fifensis","species","32222","species not entered","Lanecrinus","genus","32222","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824085","occ","","","90822","Parazeacrinites konincki","species","32310","species not entered","Parazeacrinites","genus","32310","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824086","occ","","","90822","Pelecocrinus magnus","species","32319","species not entered","Pelecocrinus","genus","32319","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824087","occ","","","90822","Phanocrinus calyx","species","32330","species not entered","Phanocrinus","genus","32330","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824088","occ","","","90822","Phanocrinus gordoni","species","32330","species not entered","Phanocrinus","genus","32330","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824089","occ","","","90822","Phanocrinus stellaris","species","32330","species not entered","Phanocrinus","genus","32330","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824090","occ","","","90822","Rhabdocrinus scotocarbonarius","species","32364","species not entered","Rhabdocrinus","genus","32364","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824091","occ","","","90822","Scotiacrinus tyriensis","species","32381","species not entered","Scotiacrinus","genus","32381","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824092","occ","","","90822","Tyrieocrinus laxus","species","32434","species not entered","Tyrieocrinus","genus","32434","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824093","occ","","","90822","Ureocrinus bockschii","species","32437","species not entered","Ureocrinus","genus","32437","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824094","occ","","","90822","Woodocrinus gravis","species","32443","species not entered","Woodocrinus","genus","32443","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824095","occ","","","90822","Aexitrophocrinus ? strimplei","species","32472","species not entered","Aexitrophocrinus","genus","32472","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824096","occ","","","90822","Amphicrinus scoticus","species","32475","species not entered","Amphicrinus","genus","32475","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824098","occ","","","90822","Caldenocrinus curtus","species","32482","species not entered","Caldenocrinus","genus","32482","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824099","occ","","","90822","Mespilocrinus pringlei","species","32503","species not entered","Mespilocrinus","genus","32503","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824100","occ","","","90822","Onychocrinus wrighti","species","32464","species not entered","Onychocrinus","genus","32464","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 265 900""","gp_mid","-4.83","-20.16","313"
"824101","occ","","","90823","Cribanocrinus baccatus","species","31610","species not entered","Cribanocrinus","genus","31610","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824102","occ","","","90823","Platycrinites crassiconus","species","31827","species not entered","Platycrinites","genus","31827","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824103","occ","","","90823","Platycrinites spiniger","species","31827","species not entered","Platycrinites","genus","31827","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824104","occ","","","90823","Litocrinus scoticus","species","31946","species not entered","Litocrinus","genus","31946","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824105","occ","","","90823","Adinocrinus artus","species","32030","species not entered","Adinocrinus","genus","32030","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824106","occ","","","90823","Anemetocrinus biserialis","species","32051","species not entered","Anemetocrinus","genus","32051","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824107","occ","","","90823","Anemetocrinus sp.","genus","32051","","Anemetocrinus","genus","32051","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824108","occ","","","90823","Aphelecrinus dilatatus","species","32054","species not entered","Aphelecrinus","genus","32054","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824109","occ","","","90823","Aphelecrinus roscobiensis","species","32054","species not entered","Aphelecrinus","genus","32054","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824110","occ","","","90823","Aphelecrinus sp.","genus","32054","","Aphelecrinus","genus","32054","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824111","occ","","","90823","Cosmetocrinus dunlopi","species","32114","species not entered","Cosmetocrinus","genus","32114","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824112","occ","","","90823","Fifeocrinus tielensis","species","32170","species not entered","Fifeocrinus","genus","32170","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824113","occ","","","90823","Hydreionocrinus amplus","species","32198","species not entered","Hydreionocrinus","genus","32198","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824114","occ","","","90823","Lanecrinus fifensis","species","32222","species not entered","Lanecrinus","genus","32222","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824115","occ","","","90823","Parazeacrinites konincki","species","32310","species not entered","Parazeacrinites","genus","32310","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824116","occ","","","90823","Pedinocrinus clavatus","species","32317","species not entered","Pedinocrinus","genus","32317","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824117","occ","","","90823","Pelecocrinus magnus","species","32319","species not entered","Pelecocrinus","genus","32319","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824118","occ","","","90823","Phanocrinus calyx","species","32330","species not entered","Phanocrinus","genus","32330","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824119","occ","","","90823","Phanocrinus stellaris","species","32330","species not entered","Phanocrinus","genus","32330","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824120","occ","","","90823","Rhabdocrinus scotocarbonarius","species","32364","species not entered","Rhabdocrinus","genus","32364","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824121","occ","","","90823","Scotiacrinus tyriensis","species","32381","species not entered","Scotiacrinus","genus","32381","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824122","occ","","","90823","Tyrieocrinus laxus","species","32434","species not entered","Tyrieocrinus","genus","32434","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824123","occ","","","90823","Ureocrinus bockschii","species","32437","species not entered","Ureocrinus","genus","32437","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824124","occ","","","90823","Woodocrinus gravis","species","32443","species not entered","Woodocrinus","genus","32443","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824125","occ","","","90823","Amphicrinus scoticus","species","32475","species not entered","Amphicrinus","genus","32475","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824127","occ","","","90823","Caldenocrinus curtus","species","32482","species not entered","Caldenocrinus","genus","32482","Brigantian","","336","326.4","30555","UK","","Fife","stated in text","minutes","small collection","""NT 091 930""","gp_mid","-5.00","-20.15","313"
"824128","occ","","","90824","Cribanocrinus baccatus","species","31610","species not entered","Cribanocrinus","genus","31610","Brigantian","","336","326.4","30555","UK","","Scottish Borders","stated in text","minutes","small collection","""NT 160 559""","gp_mid","-4.90","-20.48","313"
"824129","occ","","","90824","Platycrinites crassiconus","species","31827","species not entered","Platycrinites","genus","31827","Brigantian","","336","326.4","30555","UK","","Scottish Borders","stated in text","minutes","small collection","""NT 160 559""","gp_mid","-4.90","-20.48","313"
"824130","occ","","","90824","Platycrinites spiniger","species","31827","species not entered","Platycrinites","genus","31827","Brigantian","","336","326.4","30555","UK","","Scottish Borders","stated in text","minutes","small collection","""NT 160 559""","gp_mid","-4.90","-20.48","313"
"824131","occ","","","90824","Allagecrinus austinii","species","31879","species not entered","Allagecrinus","genus","31879","Brigantian","","336","326.4","30555","UK","","Scottish Borders","stated in text","minutes","small collection","""NT 160 559""","gp_mid","-4.90","-20.48","313"
"824132","occ","","","90824","Litocrinus extensus","species","31946","species not entered","Litocrinus","genus","31946","Brigantian","","336","326.4","30555","UK","","Scottish Borders","stated in text","minutes","small collection","""NT 160 559""","gp_mid","-4.90","-20.48","313"
